Player ID,Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
298933,Robin Propper,8548,Center Back,333,31,€2.8M,Premiership,50,2.97,91,84.86,N/A,N/A,73,70,67.86,5.14,0,0.0,80,0.27,N/A,N/A,N/A,N/A,N/A,N/A,18,0.54,20,0.81,N/A,N/A,N/A,N/A,77,55,63.83,8.11,N/A,N/A,43,0.81,91,1.35,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,9,0.54,68,45.83,89,91.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,1.35,100,0.0,N/A,N/A,N/A,N/A,70,N/A,N/A,0.81,N/A,N/A,61,52,66.67,1.08,89,64,1.62,104.86,5,0.54,20,0.01,82,82,0.1,0.1,N/A,N/A
317544,Lawrence Shankland,9860,Striker,621,29,€4.5M,Premiership,72,0.58,75,14.78,N/A,N/A,34,91,60.87,2.03,81,0.14,91,1.45,62,1.01,N/A,N/A,78,11.11,25,2.17,47,0.43,84,1.16,75,53.33,44,56,39.51,4.64,N/A,N/A,75,2.17,22,0.72,47,N/A,N/A,0.14,N/A,N/A,N/A,N/A,56,0.14,62,40.0,59,70.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,0.43,50,2.17,100,0.0,N/A,N/A,N/A,N/A,84,72,1.16,3.91,75,0.14,56,59,60.0,0.43,72,94,7.97,38.7,6,0.43,84,0.11,50,66,0.3,0.3,53,0.32
318608,Barrie McKay,9860,Left Winger,207,29,€860K,Premiership,100,3.91,86,30.87,N/A,N/A,29,100,100.0,0.43,0,0.0,26,0.43,94,3.48,N/A,N/A,77,43.75,9,2.61,86,0.43,89,2.61,51,50.0,80,86,51.72,6.52,N/A,N/A,26,0.43,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,51,0.43,83,75.0,69,78.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,3.48,0,0.0,N/A,N/A,N/A,N/A,49,N/A,N/A,2.17,94,3.04,94,89,87.5,3.04,100,49,4.78,67.83,100,0.0,83,0.38,29,29,0.11,0.11,N/A,N/A
363341,Drey Wright,8467,Right Midfielder,619,29,€430K,Premiership,61,2.04,42,23.12,N/A,N/A,38,47,46.15,0.87,0,0.0,42,0.29,67,1.31,N/A,N/A,45,15.0,64,0.58,80,0.44,36,0.44,17,33.33,16,59,54.17,3.78,N/A,N/A,3,0.29,53,1.31,81,N/A,N/A,0.15,N/A,N/A,N/A,N/A,61,1.02,73,53.85,44,76.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,0.15,9,2.76,100,0.0,N/A,N/A,N/A,N/A,36,55,0.29,0.73,50,0.44,20,48,62.5,0.73,45,50,1.16,50.6,100,0.0,55,0.09,41,42,0.04,0.04,62,0.06
384144,Mark O'Hara,9800,Central Midfielder,445,28,€520K,Premiership,67,2.22,52,25.48,N/A,N/A,56,25,37.5,1.21,0,0.0,77,0.61,75,1.42,N/A,N/A,78,35.29,59,0.61,48,1.01,30,0.4,100,100.0,19,27,45.24,3.84,N/A,N/A,58,1.42,36,0.81,84,N/A,N/A,0.2,N/A,N/A,N/A,N/A,38,0.61,61,45.83,31,73.68,N/A,N/A,N/A,N/A,95,N/A,N/A,N/A,N/A,0.2,N/A,N/A,N/A,N/A,23,3.64,100,0.0,N/A,N/A,N/A,N/A,62,64,0.4,1.21,83,1.21,23,36,57.14,0.81,36,55,1.21,48.34,53,0.2,61,0.11,94,38,0.03,0.35,92,0.29
393272,Blair Spittal,9860,Attacking Midfielder,284,28,€800K,Premiership,83,2.85,91,50.39,N/A,N/A,84,67,58.33,2.22,83,0.32,92,0.95,94,2.85,N/A,N/A,56,23.08,81,0.32,31,1.27,22,0.32,47,50.0,27,33,46.43,4.12,N/A,N/A,52,1.27,11,0.32,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,16,0.32,48,42.86,64,79.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,0.95,59,5.07,100,0.0,N/A,N/A,N/A,N/A,73,58,0.32,1.58,91,1.9,6,5,25.0,0.32,92,62,1.58,78.91,100,0.0,84,0.21,67,69,0.08,0.08,N/A,N/A
419207,John Souttar,8548,Center Back,540,28,€4M,Premiership,95,6.17,86,76.5,N/A,N/A,61,52,62.5,4.17,0,0.0,82,0.33,41,0.17,N/A,N/A,100,100.0,23,0.33,45,0.33,45,0.17,100,100.0,23,30,56.6,5.0,N/A,N/A,73,1.17,41,0.5,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,95,72.55,93,92.35,N/A,N/A,11,0.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,3.17,100,0.0,N/A,N/A,N/A,N/A,52,64,0.17,0.67,73,0.17,N/A,N/A,N/A,N/A,84,36,1.0,92.33,100,0.0,73,0.04,64,64,0.06,0.06,61,0.02
438258,Mikael Mandron,9800,Striker,343,29,€200K,Premiership,69,0.52,56,13.38,N/A,N/A,84,81,56.41,5.77,0,0.0,N/A,N/A,78,1.31,N/A,N/A,N/A,N/A,53,1.57,62,0.26,41,0.52,66,50.0,78,91,51.47,9.18,N/A,N/A,72,2.1,44,1.05,56,N/A,N/A,0.26,N/A,N/A,N/A,N/A,75,0.26,72,50.0,25,62.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,2.89,100,0.0,N/A,N/A,N/A,N/A,47,78,1.57,1.84,N/A,N/A,78,47,42.86,0.79,81,47,4.2,40.67,19,0.26,62,0.05,28,41,0.17,0.17,34,0.18
440404,Eamonn Brophy,8649,Striker,144,28,€480K,Premiership,N/A,N/A,3,5.0,N/A,N/A,59,41,35.71,3.12,0,0.0,84,1.25,N/A,N/A,N/A,N/A,N/A,N/A,75,0.62,28,0.62,N/A,N/A,N/A,N/A,38,22,31.82,4.38,N/A,N/A,47,1.25,56,1.25,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,42.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66,0.62,38,1.88,100,0.0,N/A,N/A,N/A,N/A,50,28,0.62,1.88,N/A,N/A,N/A,N/A,N/A,N/A,12,41,3.75,26.25,100,0.0,0,0.0,72,6,0.04,0.53,81,0.54
443988,Scott Tanser,9800,Left Midfielder,289,29,€450K,Premiership,47,1.56,31,20.24,N/A,N/A,100,92,78.26,5.61,0,0.0,78,0.62,28,0.62,N/A,N/A,86,45.45,30,1.25,64,0.62,67,0.93,47,50.0,95,88,62.26,10.28,N/A,N/A,86,2.18,67,1.56,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,78,1.56,20,22.73,2,57.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,0.31,94,6.85,0,0.31,N/A,N/A,N/A,N/A,50,N/A,N/A,0.93,84,1.56,47,36,57.14,1.25,70,30,0.62,63.22,42,0.31,41,0.07,50,52,0.04,0.04,N/A,N/A
