Player ID,Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
866165,Lion Lauberbach,8203,Striker,421,26,€950K,First Division A,72,0.64,87,17.1,N/A,N/A,67,90,59.09,2.78,0,0.0,62,0.64,38,0.86,N/A,N/A,90,50.0,10,2.35,N/A,N/A,23,0.43,51,40.0,54,90,52.0,5.56,N/A,N/A,5,0.21,77,1.92,33,N/A,N/A,0.21,N/A,N/A,N/A,N/A,N/A,N/A,59,60.0,38,68.97,92,0.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,2.78,0,0.0,N/A,N/A,N/A,N/A,44,26,0.64,2.35,87,0.43,18,23,50.0,0.21,77,38,4.49,41.69,33,0.21,15,0.02,64,69,0.48,0.48,18,0.22
874524,Marco Weymans,583877,Left Wing-Back,441,27,€340K,First Division A,64,1.84,61,35.71,N/A,N/A,44,47,45.45,1.02,0,0.0,N/A,N/A,67,1.22,N/A,N/A,92,42.86,92,0.2,47,0.82,19,0.41,39,50.0,44,69,56.52,5.31,N/A,N/A,67,1.43,61,1.02,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,17,0.61,67,47.37,89,85.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,4.29,100,0.0,N/A,N/A,N/A,N/A,47,44,0.2,0.61,53,0.61,44,11,42.86,1.22,28,42,1.63,60.2,25,0.41,61,0.11,53,53,0.05,0.05,78,0.11
876249,Jordy Soladio,7947,Striker,348,26,N/A,First Division A,38,0.26,85,17.07,N/A,N/A,90,69,48.65,4.66,0,0.0,87,1.03,54,1.03,N/A,N/A,N/A,N/A,74,0.78,59,0.26,21,0.26,21,16.67,62,49,43.4,5.95,N/A,N/A,44,1.29,41,1.29,44,N/A,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,31,33.33,87,80.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85,1.03,38,2.33,0,0.0,N/A,N/A,N/A,N/A,67,51,1.03,3.1,N/A,N/A,26,100,100.0,0.26,54,64,5.69,34.4,26,0.26,54,0.08,31,36,0.29,0.29,41,0.31
885319,Ewan Henderson,583877,Central Midfielder,537,24,€430K,First Division A,18,0.34,63,26.48,N/A,N/A,70,78,60.0,1.01,0,0.0,22,0.17,40,1.17,N/A,N/A,37,14.29,50,1.34,45,0.67,25,0.5,42,42.86,30,55,50.0,4.02,N/A,N/A,28,0.67,50,1.34,50,N/A,N/A,0.17,N/A,N/A,N/A,N/A,68,0.5,17,22.22,48,78.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18,0.17,13,2.35,0,0.0,N/A,N/A,N/A,N/A,23,17,0.17,1.34,30,0.17,50,63,71.43,0.84,52,15,2.35,49.11,100,0.0,47,0.11,18,22,0.09,0.09,28,0.1
887680,Allahyar Sayyadmanesh,10001,Left Winger,681,23,€1.9M,First Division A,50,1.19,10,13.35,N/A,N/A,100,85,66.1,5.15,75,0.26,52,0.66,63,1.59,N/A,N/A,33,13.33,22,1.98,55,0.53,77,1.98,78,62.5,100,83,56.25,10.7,N/A,N/A,90,1.98,62,1.59,82,N/A,N/A,0.4,N/A,N/A,N/A,N/A,32,0.13,27,36.0,2,54.59,93,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37,0.4,20,2.78,0,0.0,N/A,N/A,N/A,N/A,72,67,0.93,2.91,37,0.26,88,80,86.67,1.72,42,75,5.42,47.44,10,0.4,67,0.17,80,82,0.35,0.35,77,0.43
892709,Dennis Eckert,9985,Striker,325,27,€2.2M,First Division A,41,0.28,59,14.68,N/A,N/A,64,46,38.46,2.77,0,0.0,N/A,N/A,8,0.28,N/A,N/A,N/A,N/A,36,1.66,56,0.28,59,0.83,85,60.0,51,51,43.48,5.54,N/A,N/A,15,0.55,46,1.38,46,N/A,N/A,0.28,N/A,N/A,N/A,N/A,N/A,N/A,100,100.0,54,71.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67,0.55,26,1.94,0,0.0,N/A,N/A,N/A,N/A,23,38,0.83,1.66,N/A,N/A,31,23,50.0,0.28,33,21,3.6,32.12,100,0.0,33,0.05,33,41,0.3,0.3,38,0.29
899676,Kobe Cools,7947,Center Back,810,27,€520K,First Division A,65,4.56,41,37.78,N/A,N/A,86,65,65.31,3.56,0,0.0,48,0.11,56,0.22,N/A,N/A,N/A,N/A,100,0.0,68,0.22,39,0.11,100,100.0,52,67,61.43,4.78,N/A,N/A,47,0.89,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,86,2.11,58,54.67,32,81.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2.0,100,0.0,N/A,N/A,N/A,N/A,23,50,0.11,0.22,N/A,N/A,21,18,50.0,0.56,36,47,0.78,60.89,55,0.11,73,0.03,32,33,0.02,0.02,58,0.02
911296,Francis Amuzu,8635,Left Winger,272,25,€5.5M,First Division A,17,0.33,60,26.14,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,72,0.99,50,1.32,N/A,N/A,57,21.74,95,0.33,47,0.66,82,2.32,63,53.85,67,55,50.0,5.62,N/A,N/A,50,0.99,87,2.65,68,N/A,N/A,0.33,N/A,N/A,N/A,N/A,45,0.33,22,33.33,87,84.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82,0.99,12,2.32,0,0.0,N/A,N/A,N/A,N/A,80,23,0.33,3.31,83,1.65,38,100,100.0,0.66,68,90,6.95,55.26,22,0.33,73,0.2,43,45,0.17,0.17,27,0.09
917830,Nicolas Madsen,10001,Attacking Midfielder,437,24,€2.6M,Championship,56,2.06,26,24.92,N/A,N/A,54,48,50.0,0.82,0,0.0,88,0.82,85,1.85,N/A,N/A,56,25.0,84,0.21,63,0.62,46,0.41,25,28.57,25,60,53.12,3.5,N/A,N/A,12,0.62,47,1.03,93,N/A,N/A,0.41,N/A,N/A,N/A,N/A,62,1.03,90,71.43,56,84.03,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,N/A,0.21,N/A,N/A,93,1.03,20,3.3,100,0.0,N/A,N/A,N/A,N/A,88,89,0.82,2.06,53,0.21,53,90,83.33,1.03,14,76,2.47,42.01,100,0.0,42,0.06,93,81,0.18,0.34,90,0.31
924446,Bryan Reynolds,10001,Right Back,787,23,€3.2M,First Division A,72,2.17,31,25.73,N/A,N/A,75,75,66.67,1.6,69,0.11,33,0.11,86,1.49,N/A,N/A,94,50.0,58,0.57,75,0.57,75,1.26,36,47.83,56,50,53.85,5.6,N/A,N/A,78,1.6,19,0.34,81,N/A,N/A,0.11,N/A,N/A,N/A,N/A,42,1.03,61,45.24,22,72.58,N/A,N/A,8,0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61,0.34,58,4.35,100,0.0,N/A,N/A,N/A,N/A,22,50,0.23,0.34,78,1.03,67,64,71.43,1.72,39,56,1.72,61.52,53,0.23,58,0.11,33,33,0.02,0.02,58,0.07
928692,Daam Foulon,8203,Left Back,667,25,€950K,First Division A,28,1.48,56,33.33,N/A,N/A,89,59,53.12,2.29,0,0.0,49,0.27,41,0.67,N/A,N/A,41,13.33,89,0.27,49,0.94,64,0.81,49,54.55,81,86,60.49,6.61,N/A,N/A,11,0.54,89,2.02,84,N/A,N/A,0.13,N/A,N/A,N/A,N/A,38,0.81,15,33.33,46,81.52,96,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32,0.13,4,2.56,100,0.0,N/A,N/A,N/A,N/A,31,48,0.27,0.67,46,0.27,20,40,54.55,0.81,63,65,1.75,63.42,52,0.13,23,0.04,41,42,0.04,0.04,60,0.09
930029,Haruya Fujii,8571,Center Back,554,23,€1.1M,First Division A,29,3.25,47,38.99,N/A,N/A,76,77,72.0,2.92,0,0.0,67,0.16,45,0.16,N/A,N/A,100,100.0,100,0.0,26,0.65,61,0.32,52,50.0,85,85,68.52,6.01,N/A,N/A,18,0.65,80,1.14,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,33,1.14,11,36.36,17,75.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,3.74,100,0.0,N/A,N/A,N/A,N/A,52,65,0.16,0.49,80,0.16,52,44,60.0,0.97,55,62,0.97,69.37,100,0.0,70,0.03,55,56,0.04,0.04,61,0.03
939427,Mujaid Sadick,9987,Center Back,796,24,€3.4M,First Division A,35,3.51,91,74.28,N/A,N/A,11,11,43.48,1.13,0,0.0,53,0.11,41,0.11,N/A,N/A,N/A,N/A,15,0.57,77,0.11,44,0.11,41,33.33,21,17,48.33,3.28,N/A,N/A,67,1.13,56,0.57,80,N/A,N/A,0.11,N/A,N/A,N/A,N/A,17,0.79,85,64.58,94,93.72,N/A,N/A,8,0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74,4.52,6,0.11,N/A,N/A,N/A,N/A,64,83,0.34,0.57,N/A,N/A,58,62,69.23,1.02,91,56,0.9,90.9,53,0.11,47,0.01,76,77,0.07,0.07,85,0.16
940584,David Hrncar,7947,Right Wing-Back,589,26,N/A,First Division A,36,1.38,17,22.46,N/A,N/A,72,69,62.5,1.53,83,0.15,78,0.46,64,1.22,N/A,N/A,72,28.0,72,0.46,53,0.76,22,0.46,92,75.0,11,89,60.47,3.97,N/A,N/A,14,0.46,17,0.31,86,N/A,N/A,0.15,N/A,N/A,N/A,N/A,61,1.38,25,30.0,17,72.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56,0.31,64,4.43,100,0.0,N/A,N/A,N/A,N/A,89,89,0.61,1.68,83,1.07,17,22,54.55,0.92,14,53,1.68,54.7,100,0.0,75,0.15,92,92,0.18,0.18,75,0.11
940678,Davor Matijas,583877,Keeper,630,25,€820K,First Division A,20,6.14,N/A,N/A,90,1.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,15,2.57,N/A,15,-0.26,20,0.57,N/A,N/A,55,45.26,80,78.26,N/A,N/A,N/A,N/A,N/A,0,0.43,100,0.43,N/A,0,0.0,N/A,N/A,N/A,N/A,0,0.0,5,41.94,10,1.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
945883,Antoine Bernier,9986,Right Winger,613,27,€750K,First Division A,30,0.44,23,17.32,N/A,N/A,62,78,60.0,0.88,80,0.29,68,0.88,48,1.32,N/A,N/A,32,12.5,35,1.62,27,1.03,65,1.47,68,55.56,45,42,47.06,4.7,N/A,N/A,53,1.03,33,0.88,67,N/A,N/A,0.29,N/A,N/A,N/A,N/A,42,0.29,52,60.0,40,78.15,95,0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,0.59,55,4.26,0,0.0,N/A,N/A,N/A,N/A,52,37,0.44,2.35,50,0.44,72,73,81.82,1.32,15,82,5.73,40.96,23,0.29,33,0.08,53,55,0.23,0.23,40,0.2
949350,Bosko Sutalo,9985,Center Back,790,24,€1.1M,First Division A,24,2.85,18,32.58,N/A,N/A,30,8,39.39,1.48,0,0.0,55,0.11,42,0.11,N/A,N/A,80,25.0,39,0.34,53,0.34,91,0.68,71,66.67,70,36,53.33,5.47,N/A,N/A,85,1.59,26,0.34,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,95,2.85,26,44.64,29,81.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65,4.22,100,0.0,N/A,N/A,N/A,N/A,27,N/A,N/A,0.23,85,0.23,94,62,69.23,2.05,27,24,0.34,58.78,23,0.34,41,0.01,18,18,0.0,0.0,N/A,N/A
951973,William Balikwisha,1773,Central Midfielder,379,25,€2.5M,First Division A,75,1.9,50,24.22,N/A,N/A,33,50,33.33,0.24,0,0.0,58,0.71,20,0.71,N/A,N/A,78,30.0,80,0.71,N/A,N/A,45,0.95,47,44.44,40,68,52.78,4.51,N/A,N/A,85,1.66,38,0.95,57,N/A,N/A,0.24,N/A,N/A,N/A,N/A,33,0.24,43,53.33,37,76.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65,0.71,57,4.27,0,0.0,N/A,N/A,N/A,N/A,42,47,0.71,1.9,67,0.71,65,22,50.0,1.19,48,12,1.9,48.68,28,0.24,42,0.1,15,18,0.07,0.07,23,0.08
952057,Charles Vanhoutte,7978,Central Midfielder,739,26,€4.2M,First Division A,72,3.41,85,46.28,N/A,N/A,90,68,58.82,2.44,0,0.0,30,0.12,25,0.37,N/A,N/A,56,25.0,63,0.73,31,1.34,47,0.61,100,100.0,73,69,54.35,6.09,N/A,N/A,67,1.58,54,0.97,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,91,1.83,64,60.87,43,81.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80,0.61,74,6.33,100,0.0,N/A,N/A,N/A,N/A,26,33,0.12,0.61,37,0.12,73,68,70.0,1.71,80,26,0.73,73.07,53,0.12,33,0.05,33,35,0.03,0.03,44,0.02
954190,Michal Skoras,8342,Right Winger,188,24,€4.5M,First Division A,44,1.44,28,25.37,N/A,N/A,69,25,37.5,1.44,0,0.0,94,0.96,94,2.39,N/A,N/A,50,23.08,14,1.44,N/A,N/A,N/A,N/A,N/A,N/A,75,28,48.28,6.7,N/A,N/A,86,1.91,86,1.91,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,11,0.48,92,60.0,33,76.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33,3.83,100,0.0,N/A,N/A,N/A,N/A,83,78,0.48,1.44,86,1.44,72,25,57.14,1.91,22,86,2.87,58.88,11,0.48,94,0.35,72,72,0.06,0.06,72,0.09
956576,Aiham Ousou,9986,Center Back,324,24,€1.8M,First Division A,64,4.17,38,36.67,N/A,N/A,80,86,78.57,3.06,0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18,0.56,61,0.28,N/A,N/A,N/A,N/A,73,64,60.61,5.56,N/A,N/A,94,1.94,79,1.11,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,94,2.78,73,60.0,71,88.0,N/A,N/A,3,0.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53,3.89,100,0.0,N/A,N/A,N/A,N/A,61,N/A,N/A,0.56,N/A,N/A,47,44,60.0,0.83,24,38,0.56,58.33,100,0.0,11,0.01,48,50,0.03,0.03,N/A,N/A
965823,Ewoud Pletinckx,1773,Center Back,405,23,€2.2M,First Division A,45,3.78,20,32.89,N/A,N/A,55,56,58.82,2.22,92,0.22,77,0.22,56,0.22,N/A,N/A,N/A,N/A,35,0.44,68,0.22,71,0.44,100,100.0,27,50,56.67,3.78,N/A,N/A,23,0.67,15,0.22,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,12,0.67,68,58.62,77,88.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,2.0,100,0.0,N/A,N/A,N/A,N/A,82,91,0.44,0.89,N/A,N/A,14,18,50.0,0.44,3,53,0.89,49.33,100,0.0,8,0.0,64,65,0.05,0.05,59,0.03
971794,Mounaim El Idrissy,8571,Right Midfielder,290,25,€750K,First Division A,11,0.62,6,16.14,N/A,N/A,63,25,30.77,1.24,0,0.0,N/A,N/A,20,0.31,N/A,N/A,56,25.0,73,0.62,75,0.62,22,0.31,23,33.33,93,56,52.17,7.45,N/A,N/A,86,2.17,100,3.72,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,72,1.24,36,50.0,4,64.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,0.31,73,6.21,100,0.0,N/A,N/A,N/A,N/A,7,54,0.31,0.31,69,0.62,86,100,100.0,2.17,11,31,0.93,44.69,2,1.24,51,0.09,7,9,0.01,0.01,58,0.07
972406,Adem Zorgane,9986,Defensive Midfielder,804,24,€5.5M,First Division A,100,7.72,100,65.37,N/A,N/A,17,31,37.5,0.34,85,0.22,58,0.34,100,3.58,N/A,N/A,81,33.93,21,1.46,26,1.57,86,1.46,84,76.47,38,63,52.94,5.04,N/A,N/A,12,0.56,7,0.11,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,90,1.79,83,70.41,70,85.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51,0.34,88,7.5,100,0.0,N/A,N/A,N/A,N/A,30,44,0.22,0.67,94,2.13,83,49,60.71,1.9,100,23,0.67,97.39,100,0.0,93,0.3,32,33,0.03,0.03,67,0.11
974314,Ken Nkuba,9987,Left Back,110,22,€3.6M,First Division A,N/A,N/A,36,28.64,N/A,N/A,47,48,50.0,0.82,0,0.0,89,0.82,N/A,N/A,N/A,N/A,N/A,N/A,53,0.82,23,1.64,65,0.82,23,33.33,80,44,50.0,6.55,N/A,N/A,70,1.64,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,86,1.64,N/A,N/A,57,83.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,85,0.82,33,4.09,100,0.0,N/A,N/A,N/A,N/A,81,N/A,N/A,1.64,N/A,N/A,96,58,66.67,3.27,60,63,1.64,61.36,5,0.82,4,0.01,75,77,0.13,0.13,N/A,N/A
988119,Noah Fadiga,9991,Right Back,585,24,€950K,First Division A,11,0.46,25,24.46,N/A,N/A,47,39,43.75,1.08,0,0.0,72,0.31,36,0.77,N/A,N/A,N/A,N/A,47,0.62,86,0.15,86,2.0,33,44.83,33,19,45.83,5.08,N/A,N/A,64,1.38,39,0.77,100,N/A,N/A,0.46,N/A,N/A,N/A,N/A,19,0.62,31,37.5,50,79.1,100,0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,2.77,100,0.0,N/A,N/A,N/A,N/A,92,92,0.62,1.69,N/A,N/A,19,81,75.0,0.92,11,83,2.77,53.69,61,0.15,19,0.04,81,81,0.1,0.1,94,0.22
988793,Yari Verschaeren,8635,Central Midfielder,592,23,€8.4M,First Division A,88,2.13,90,38.16,N/A,N/A,N/A,N/A,N/A,N/A,82,0.3,38,0.46,52,1.37,N/A,N/A,43,16.67,60,1.06,25,1.06,58,1.22,72,57.14,68,95,62.9,5.93,N/A,N/A,17,0.3,90,2.74,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,78,0.61,75,70.0,100,89.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,0.46,85,5.47,0,0.0,N/A,N/A,N/A,N/A,27,15,0.15,1.37,58,0.61,85,78,84.62,1.67,85,42,3.65,62.64,100,0.0,53,0.14,23,27,0.13,0.13,15,0.0
1002682,Jeremy Petris,9986,Right Back,774,26,€1.1M,First Division A,89,3.26,22,24.07,N/A,N/A,67,75,66.67,1.4,72,0.12,56,0.23,22,0.58,N/A,N/A,53,24.0,78,0.35,72,0.58,81,1.4,75,66.67,89,94,67.62,8.26,N/A,N/A,81,1.74,94,2.44,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,72,1.51,81,50.91,28,74.73,N/A,N/A,6,0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,3.6,100,0.0,N/A,N/A,N/A,N/A,42,N/A,N/A,0.58,58,0.7,81,44,62.96,1.98,42,28,1.28,62.56,14,0.47,25,0.04,25,25,0.02,0.02,N/A,N/A
1023887,Tsuyoshi Watanabe,9991,Center Back,810,27,€6.5M,First Division A,41,3.67,67,49.22,N/A,N/A,48,58,60.0,2.0,0,0.0,77,0.22,N/A,N/A,N/A,N/A,N/A,N/A,62,0.11,47,0.44,39,0.11,52,50.0,24,44,55.93,3.67,N/A,N/A,47,0.89,15,0.22,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,12,0.67,20,40.24,42,83.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,5.0,100,0.0,N/A,N/A,N/A,N/A,70,N/A,N/A,0.67,N/A,N/A,32,18,50.0,0.67,58,65,1.0,70.78,35,0.22,82,0.05,77,79,0.07,0.07,47,0.0
1027594,Konan N'Dri,1773,Striker,776,23,€750K,First Division A,56,0.35,67,15.19,N/A,N/A,23,85,55.56,1.16,64,0.12,72,0.7,69,1.39,N/A,N/A,72,25.0,18,2.09,26,0.7,79,1.28,31,33.33,69,64,45.45,6.38,N/A,N/A,56,1.39,69,1.86,41,N/A,N/A,0.23,N/A,N/A,N/A,N/A,90,0.35,28,30.0,69,75.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77,0.7,100,4.29,0,0.0,N/A,N/A,N/A,N/A,38,54,1.04,2.32,92,0.46,95,46,52.63,1.16,82,31,4.41,43.03,49,0.12,82,0.16,18,23,0.17,0.17,21,0.22
1030836,Rihito Yamamoto,9997,Central Midfielder,574,22,€650K,First Division A,36,1.57,33,27.44,N/A,N/A,32,25,30.77,0.63,79,0.16,53,0.31,38,0.63,N/A,N/A,69,30.0,28,1.25,67,0.78,36,0.47,38,50.0,19,20,41.82,3.61,N/A,N/A,38,1.1,51,0.94,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,21,0.47,93,76.92,75,86.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64,0.47,12,2.98,100,0.0,N/A,N/A,N/A,N/A,16,38,0.16,0.47,60,0.47,17,23,50.0,0.78,15,42,1.1,45.94,100,0.0,31,0.05,36,37,0.04,0.04,33,0.0
1033176,Griffin Yow,10001,Right Winger,211,22,€330K,First Division A,40,0.85,13,14.08,N/A,N/A,47,63,50.0,0.43,0,0.0,95,1.71,13,0.43,N/A,N/A,N/A,N/A,8,2.56,5,1.71,73,1.71,82,66.67,83,65,51.52,7.25,N/A,N/A,68,1.28,80,2.13,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,58,0.43,22,33.33,13,70.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78,0.85,35,3.41,0,0.0,N/A,N/A,N/A,N/A,100,60,0.85,4.27,N/A,N/A,87,37,57.14,1.71,37,78,5.55,46.07,100,0.0,15,0.03,42,43,0.17,0.17,47,0.21
1034990,Takuro Kaneko,8571,Right Winger,417,27,€2.1M,First Division A,82,1.08,95,22.66,N/A,N/A,36,51,41.18,1.51,0,0.0,21,0.22,87,2.16,N/A,N/A,64,9.38,79,0.65,28,0.65,95,2.37,82,57.89,64,82,50.88,6.26,N/A,N/A,33,1.08,15,0.86,38,N/A,N/A,0.22,N/A,N/A,N/A,N/A,64,0.22,54,55.56,82,78.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62,2.81,0,0.0,N/A,N/A,N/A,N/A,10,18,0.43,1.08,100,0.65,90,56,71.43,1.08,95,56,5.18,52.66,8,0.43,49,0.08,21,28,0.22,0.22,26,0.25
1035648,Brian Plat,583877,Center Back,486,24,€520K,First Division A,12,2.22,48,39.26,N/A,N/A,65,80,73.68,2.59,0,0.0,73,0.19,79,0.37,N/A,N/A,89,50.0,18,0.56,9,0.93,80,0.56,41,33.33,91,56,58.33,6.48,N/A,N/A,64,1.11,55,0.56,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,42,1.3,91,66.67,70,87.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,97,0.37,83,4.81,2,0.19,N/A,N/A,N/A,N/A,42,68,0.19,0.37,92,0.37,62,9,40.0,1.11,44,59,0.93,63.89,100,0.0,74,0.03,56,58,0.04,0.04,67,0.06
1047662,Ibe Hautekiet,9985,Center Back,570,22,€240K,First Division A,53,3.95,23,34.11,N/A,N/A,29,58,60.0,1.42,0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,0.16,42,0.47,N/A,N/A,N/A,N/A,38,59,59.09,4.11,N/A,N/A,74,1.26,44,0.47,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,79,1.89,29,48.08,30,81.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,0.16,56,3.95,100,0.0,N/A,N/A,N/A,N/A,36,N/A,N/A,0.32,N/A,N/A,86,65,71.43,1.58,14,17,0.32,52.89,9,0.47,36,0.01,52,53,0.04,0.04,N/A,N/A
1050161,Andri Gudjohnsen,9991,Striker,492,22,€1.7M,First Division A,92,1.28,64,15.0,N/A,N/A,51,41,37.14,2.38,77,0.18,18,0.18,28,0.55,N/A,N/A,N/A,N/A,62,1.1,72,0.18,54,0.73,46,36.36,56,46,43.06,5.67,N/A,N/A,36,1.1,51,1.46,67,N/A,N/A,0.37,N/A,N/A,N/A,N/A,N/A,N/A,77,77.78,72,75.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,0.37,49,2.74,0,0.0,N/A,N/A,N/A,N/A,15,33,0.73,1.28,N/A,N/A,85,72,83.33,0.91,38,18,3.48,32.56,100,0.0,79,0.16,28,18,0.13,0.27,54,0.42
