Player ID,Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
1158945,Nuno Mendes,9847,Left Back,160,22,€65M,Ligue 1,47,1.12,93,71.44,N/A,N/A,N/A,N/A,N/A,N/A,91,0.56,N/A,N/A,93,2.81,N/A,N/A,40,14.29,21,1.12,62,0.56,60,0.56,53,50.0,19,26,50.0,3.38,N/A,N/A,45,1.12,93,2.25,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,100,100.0,95,93.38,N/A,N/A,2,0.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,5.62,100,0.0,N/A,N/A,N/A,N/A,59,78,0.56,0.56,53,0.56,16,100,100.0,0.56,91,81,2.25,99.0,10,0.56,71,0.14,81,83,0.06,0.06,95,0.29
1170744,Caleb Wiley,9848,Left Back,214,19,€5.3M,Ligue 1,70,0.84,56,23.97,N/A,N/A,N/A,N/A,N/A,N/A,85,0.42,N/A,N/A,33,0.84,N/A,N/A,85,40.0,66,1.26,N/A,N/A,N/A,N/A,N/A,N/A,2,3,20.0,0.84,N/A,N/A,21,0.42,26,0.84,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,43,0.42,36,33.33,49,79.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,0.42,79,5.47,100,0.0,N/A,N/A,N/A,N/A,5,N/A,N/A,0.42,64,0.84,N/A,N/A,N/A,N/A,54,16,1.68,49.21,100,0.0,39,0.1,5,5,0.01,0.01,N/A,N/A
1174708,Youssoufa Moukoko,9831,Striker,97,19,€23M,Ligue 1,N/A,N/A,0,8.35,N/A,N/A,N/A,N/A,N/A,N/A,97,0.93,95,1.86,38,0.93,N/A,N/A,N/A,N/A,5,2.78,31,0.93,N/A,N/A,N/A,N/A,11,26,37.5,2.78,N/A,N/A,N/A,N/A,82,2.78,100,N/A,N/A,1.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,75.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70,0.93,23,2.78,100,0.0,N/A,N/A,N/A,N/A,97,92,1.86,4.64,N/A,N/A,N/A,N/A,N/A,N/A,2,92,6.49,26.91,100,0.0,3,0.01,100,100,2.02,2.02,100,1.59
1177131,Lucas Chevalier,8639,Keeper,540,22,€28M,Ligue 1,10,3.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,62,1.17,N/A,67,0.24,24,0.67,N/A,N/A,81,44.9,86,78.79,N/A,N/A,N/A,N/A,N/A,38,0.17,24,0.17,N/A,0,0.0,N/A,N/A,N/A,N/A,0,0.0,67,75.0,48,3.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1177358,Adrien Truffert,9851,Left Back,406,22,€23M,Ligue 1,14,0.44,6,22.83,N/A,N/A,64,45,40.0,0.89,0,0.0,69,0.44,47,0.67,N/A,N/A,60,16.67,91,0.22,56,0.89,27,0.22,24,16.67,20,39,45.95,3.77,N/A,N/A,39,0.89,18,0.44,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,27,0.44,6,15.38,8,78.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59,0.44,34,4.43,100,0.0,N/A,N/A,N/A,N/A,55,49,0.22,1.11,75,0.44,23,9,30.0,0.67,7,57,1.55,45.89,42,0.22,48,0.07,47,49,0.05,0.05,44,0.01
1177779,Alidu Seidu,9851,Right Back,440,24,€11M,Ligue 1,14,1.23,24,36.2,N/A,N/A,14,17,50.0,0.82,0,0.0,N/A,N/A,53,0.2,N/A,N/A,N/A,N/A,2,1.02,77,0.2,95,1.23,77,85.71,91,91,71.74,6.75,N/A,N/A,23,0.61,100,2.66,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,52,1.23,39,42.86,42,86.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,6.14,100,0.0,N/A,N/A,N/A,N/A,52,N/A,N/A,0.41,N/A,N/A,71,77,70.0,1.43,47,61,0.82,64.84,18,0.41,86,0.06,48,48,0.02,0.02,N/A,N/A
1178332,Ismaël Doukouré,9848,Central Midfielder,498,21,€13M,Ligue 1,41,1.08,34,34.16,N/A,N/A,52,85,66.67,0.72,78,0.18,48,0.18,59,0.9,N/A,N/A,N/A,N/A,9,1.99,N/A,N/A,44,0.54,76,60.0,27,74,56.1,4.16,N/A,N/A,15,0.54,35,0.9,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,61,1.08,30,46.15,47,85.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,2.89,100,0.0,N/A,N/A,N/A,N/A,17,N/A,N/A,0.18,N/A,N/A,27,20,41.67,0.9,25,N/A,N/A,53.13,22,0.36,28,0.04,25,26,0.01,0.01,N/A,N/A
1179331,Mohamed Abdelmonem,9831,Center Back,157,25,€3.5M,Ligue 1,0,0.57,18,35.54,N/A,N/A,9,5,20.0,0.57,0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,0,2.87,N/A,N/A,N/A,N/A,88,11,52.38,6.31,N/A,N/A,20,0.57,44,0.57,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,5,25.0,23,83.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,3.44,100,0.0,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,100,64,66.67,3.44,17,N/A,N/A,53.89,8,0.57,35,0.01,N/A,N/A,N/A,N/A,N/A,N/A
1180481,Johann Lepenant,9830,Central Midfielder,445,21,€6.5M,Ligue 1,82,1.21,52,23.66,N/A,N/A,72,92,71.43,1.01,62,0.2,46,0.4,18,0.4,N/A,N/A,N/A,N/A,89,0.81,20,1.42,52,1.21,84,66.67,70,90,56.6,6.07,N/A,N/A,66,1.42,57,1.62,72,N/A,N/A,0.4,N/A,N/A,N/A,N/A,95,1.21,89,85.71,70,82.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21,0.2,28,3.03,100,0.0,N/A,N/A,N/A,N/A,10,28,0.4,0.81,N/A,N/A,61,25,45.45,1.01,21,18,1.82,41.87,100,0.0,82,0.24,18,21,0.06,0.06,62,0.3
1180718,Mohamed-Ali Cho,9831,Right Winger,357,20,€9M,Ligue 1,N/A,N/A,30,17.9,N/A,N/A,36,30,14.29,0.25,0,0.0,28,0.25,61,1.51,N/A,N/A,51,21.43,48,1.51,44,0.76,25,0.5,15,16.67,46,41,40.43,4.79,N/A,N/A,46,1.01,90,3.28,79,N/A,N/A,0.5,N/A,N/A,N/A,N/A,33,0.25,N/A,N/A,54,79.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56,0.76,38,3.28,100,0.0,N/A,N/A,N/A,N/A,51,69,1.26,2.02,59,0.76,34,52,66.67,0.5,38,72,4.29,44.12,100,0.0,46,0.11,66,72,0.24,0.24,77,0.4
